Probe_ID	Gene_Symbol
Hs.149500	NUDT9
Hs.496323	CHIC1
Hs.531624	TM6SF2
Hs.513094	TM6SF1
Hs.473912	UBASH3A
Hs.335106	ZFYVE1
Hs.656461	LRP1B
Hs.163555	PANK1
Hs.292737	SHC3
NA	SM2
NA	MDC1B
NA	HDL3
Hs.430435	NUP54
Hs.524763	TPCN1
NA	CCDC90AP1
NA	SMG6-IT1
Hs.485489	CLIC5
Hs.734348	CLIC5
Hs.584913	STX18
NA	ATP5LP3
NA	ATP5LP2
NA	ATP5LP1
Hs.178728	MBD3
Hs.595754	MBD3
Hs.256398	ADAM22
Hs.212172	BCO1
Hs.591634	PRKAG3
Hs.587979	PTOV1
Hs.501561	S1PR5
Hs.254560	RIPPLY3
Hs.134729	FXYD7
Hs.744850	FXYD6
Hs.333418	FXYD5
Hs.130497	FXYD4
Hs.546396	P2RY13
Hs.306199	GPR84
Hs.445868	IL20RA
Hs.61232	IL20RB
Hs.193326	FGFRL1
Hs.591292	GPR87
Hs.303025	C11orf24
Hs.729048	TRIM34
Hs.165619	CDHR5
Hs.333179	CLDN22
Hs.6421	COPG2IT1
Hs.715567	COPG2IT1
Hs.662630	MYO3A
Hs.272813	DUOX1
Hs.631539	RAB4B
Hs.730737	RAB4B
Hs.16258	RAB24
Hs.644352	PELO
Hs.47261	SLCO1C1
Hs.121076	PPIL3
Hs.333125	FTHL17
Hs.656783	CNTN5
Hs.646508	CSNK1G1
Hs.105956	A4GALT
Hs.657632	CPSF2
Hs.736541	CPSF2
NA	ZNF299P
Hs.627139	BRWD1
Hs.654740	BRWD1
NA	VDAC2P1
NA	TUBAP
NA	SLC6A6P1
Hs.547009	SLC37A1
NA	SRSF9P1
NA	RPS5P3
NA	RPS26P1
NA	RPS20P1
NA	RPL34P3
NA	RPL31P1
NA	RPL23P2
NA	RPL23AP4
NA	RIMKLBP1
NA	RBPMSLP
Hs.283828	RBM11
NA	RAD23BLP
NA	PSMD4P1
Hs.228809	PPP1R2P2
NA	POLR2CP1
Hs.474049	PCBP3
NA	VN1R8P
NA	MYL6P1
NA	KRT18P2
NA	IMMTP1
NA	HSPD1P7
NA	HMGN1P2
NA	H2AFZP1
NA	GAPDHP14
NA	FDPSP6
NA	EIF4A1P1
NA	EIF3FP1
NA	EEF1A1P1
Hs.580910	CYP4F29P
Hs.236572	C21orf58
Hs.744525	C21orf58
Hs.474066	YBEY
Hs.436868	LINC00160
Hs.656195	SMIM11A
Hs.54725	C21orf62-AS1
Hs.190518	MIS18A
Hs.234016	LINC00158
Hs.580899	C21orf40
Hs.404306	CHODL-AS1
Hs.570444	TSPEAR-AS1
Hs.580950	TSPEAR-AS1
Hs.601042	TSPEAR-AS1
Hs.542533	LRRC3DN
Hs.660703	TSPEAR
Hs.570434	LINC00113
Hs.98186	LINC00112
Hs.570442	LINC00111
Hs.606200	SETD4
Hs.473877	FAM3B
Hs.670704	FAM3B
NA	C1QBPP1
NA	FBXW11P1
Hs.517310	RIPK4
Hs.473695	CLIC6
Hs.186649	GSAP
Hs.87968	TLR9
Hs.108112	POLE3
Hs.279704	CHRAC1
NA	CORD8
NA	RP29
NA	HNB1
Hs.170053	GPR88
NA	VUR
NA	ODPF
NA	PTOS2
NA	EIM
Hs.352631	LINC00308
NA	H2BFS
Hs.124532	BACH1-IT3
Hs.420696	MRPL39
Hs.293811	C21orf91
Hs.592789	DCUN1D1
Hs.744153	DCUN1D1
Hs.522310	NANS
Hs.665191	NANS
Hs.437060	CYCS
Hs.617193	CYCS
Hs.605445	ERRFI1
Hs.560255	KCNK10
Hs.435295	TREM2
Hs.283022	TREM1
Hs.435955	TREM1
Hs.584914	SNTG1
Hs.591869	SNTG1
Hs.595069	SNTG2
Hs.193011	GPR173
Hs.152009	GPR85
Hs.187772	GNG2
Hs.709082	GNG2
Hs.723399	GNG2
Hs.741081	GNG2
Hs.168950	GDAP1
Hs.110477	DPM3
Hs.8619	SOX18
Hs.567508	UNC93A
Hs.13872	CYTL1
Hs.25766	WNT4
NA	DFNM1
Hs.193640	HAO1
Hs.301419	TERF2IP
Hs.221847	SLC38A2
Hs.438877	NLGN3
Hs.10056	SIAE
Hs.675370	TAS2R5
Hs.516632	DNAJC10
Hs.744512	DNAJC10
Hs.11923	YIPF1
Hs.69851	GAR1
Hs.199763	SSH1
Hs.660431	HCG4
Hs.479116	SH3TC1
Hs.210870	SEMA5B
Hs.484686	GFOD1
Hs.593631	GFOD1
Hs.61441	RBM27
Hs.61469	SASH3
Hs.632310	STAG3L1
Hs.661254	STAG3L1
Hs.694664	STAG3L1
Hs.61960	KCTD5
Hs.62180	ANLN
Hs.472270	RIN2
Hs.733605	RIN2
Hs.467862	ATAD2B
Hs.656359	ATAD2B
Hs.522384	FBXO42
Hs.62880	MOV10L1
Hs.223806	TAF7L
Hs.744894	PRR13
Hs.405880	MRPS21
Hs.522507	FBXW5
Hs.461988	CCSER2
Hs.481704	FAM134B
Hs.435103	XRN1
Hs.353022	ETAA1
Hs.460725	SPIN2A
Hs.83293	ANKIB1
Hs.520215	MIOS
Hs.596679	ZFAND6
Hs.744030	ZFAND6
Hs.83530	ARMCX6
Hs.728085	MIEF1
Hs.368527	TOLLIP
Hs.84905	KRT20
Hs.85570	NLE1
Hs.487458	RNF216
Hs.733601	RNF216
Hs.188614	PLEKHA5
Hs.592116	FAM64A
Hs.647084	CHPF2
Hs.729095	TRMT13
Hs.643452	DGCR8
Hs.713579	DGCR8
Hs.653154	UGT2B28
Hs.155085	FAM105A
Hs.91521	NEURL1B
Hs.715083	C11orf71
Hs.440534	TMX3
Hs.640229	PRMT7
Hs.653193	PRMT7
Hs.744084	HEATR5B
Hs.433337	SMOX
Hs.31498	TMCO1
NA	CLQTL1
Hs.518727	RBM47
Hs.188569	ZDHHC13
Hs.233389	CPVL
Hs.593268	DHX29
Hs.516243	ADAMTSL4
Hs.591264	EPB41L4A-AS2
Hs.707579	RHOF
Hs.717201	RHOF
Hs.591691	PCDH18
Hs.738416	PCDH18
Hs.147054	HMGCLL1
Hs.632041	EXOSC4
Hs.223581	DDX4
Hs.225836	MTRF1L
Hs.304818	MTRF1L
Hs.732132	MTRF1L
Hs.520619	PUS7
Hs.310421	APBB1IP
Hs.107845	CCDC93
Hs.98510	WDR44
Hs.289828	ANKRD16
Hs.101364	ASNSD1
Hs.101891	MIER2
Hs.431081	USP53
Hs.595368	USP53
Hs.288224	MRPL50
Hs.713644	MRPL50
Hs.485075	CCHCR1
Hs.655657	EXOC6
Hs.500419	FAM35A
Hs.524121	ROBO4
Hs.521969	NDUFB11
Hs.484289	FAM193B
Hs.744875	DDIT4
Hs.533499	RC3H2
Hs.709775	RC3H2
Hs.112318	TOMM7
Hs.110196	CRCT1
Hs.481836	MTMR12
Hs.124835	RNF186
Hs.435719	SDK2
Hs.140950	NECAB2
Hs.141496	MAGEL2
Hs.654677	GNL3L
Hs.142307	DKFZP434I0714
Hs.567513	WDR5B
Hs.594258	WDR5B
Hs.143187	DDX49
Hs.489811	ING3
Hs.482301	SGTB
Hs.707786	SGTB
Hs.538103	SPATA6
Hs.591901	EPB41L4B
Hs.511076	DLL4
NA	UGT2B29P
NA	UGT2B27P
NA	UGT2B26P
NA	UGT2B25P
NA	UGT2B24P
NA	UGT1A12P
NA	UGT1A11P
Hs.554822	UGT1A10
Hs.554822	UGT1A8
Hs.554822	UGT1A7
Hs.554822	UGT1A6
Hs.554822	UGT1A5
NA	UGT1A2P
Hs.658114	SCAND2P
Hs.444450	EGLN1
Hs.105642	GNB1L
Hs.30824	LZTFL1
Hs.163070	EQTN
Hs.515687	MXRA8
Hs.685462	L1TD1
Hs.554822	UGT1A9
Hs.525093	NDFIP2
Hs.654762	DDX56
Hs.292949	INO80
Hs.596479	CCNJ
Hs.152149	FBXL19
Hs.187624	VSIG10
Hs.659125	ARL15
Hs.466714	PAF1
Hs.518203	PARP14
Hs.118727	HES2
Hs.160373	MAP10
Hs.591122	FAM63B
Hs.595286	FAM63B
Hs.554822	UGT1A4
Hs.554822	UGT1A1
Hs.554822	UGT1A3
Hs.676071	PCDHB18P
Hs.284307	PCDHB17P
Hs.3376	TBC1D13
Hs.654620	WDR74
Hs.396358	TMEM106B
Hs.486285	RSBN1
Hs.3781	LRRN3
Hs.743956	CRLS1
Hs.485449	GTPBP2
Hs.125039	CROT
Hs.5111	ZNHIT6
Hs.654944	P4HTM
Hs.591145	MANSC1
Hs.460078	RRN3
Hs.720348	RRN3
Hs.22265	PDP1
Hs.14333	GPN2
Hs.573490	MARCH5
Hs.154433	CNGB3
Hs.459842	RBFOX1
Hs.413095	SLC6A20
Hs.729655	BTN2A3P
NA	RNANC
Hs.270851	OTUD4
Hs.526396	NKX1-1
Hs.279929	TMED9
Hs.524014	SLC35F2
Hs.354906	RAB39A
Hs.269654	MPHOSPH8
Hs.234759	FEV
Hs.441975	XAF1
Hs.23581	LEPROT
Hs.258228	LEPROT
Hs.69517	LY6K
Hs.716823	LY6K
Hs.548784	LINC00527
Hs.563491	EPDR1
Hs.530101	FBLIM1
Hs.120369	FNDC8
Hs.592170	ZNF853
Hs.648183	NUTM2F
Hs.150725	IL17RD
Hs.268874	FAM20A
Hs.123450	KLHDC4
NA	HSA251708
Hs.46884	PCSK4
Hs.24583	GRAMD1C
Hs.567516	ROPN1
Hs.663128	ROPN1
Hs.733553	ROPN1
Hs.595158	ZRANB1
Hs.192103	TRIM44
Hs.715570	TRIM44
Hs.128180	BTG4
Hs.733573	BTG4
Hs.734027	BTG4
Hs.351914	HYDIN
Hs.461229	HYDIN
Hs.744828	HYDIN
Hs.745353	HYDIN
Hs.165636	DIRAS2
Hs.631579	PPP1R12C
Hs.298038	CFAP46
Hs.719815	CFAP46
Hs.404423	RNF111
Hs.603489	RNF111
Hs.741727	RNF111
Hs.258798	NSMCE4A
Hs.658598	ALKBH4
Hs.129563	BORCS6
Hs.500013	DNAJB12
Hs.367639	TET2
Hs.706276	TET2
Hs.72071	KCTD9
Hs.188763	KCTD9
Hs.467101	TRPM4
Hs.656581	BNC2
Hs.693436	BNC2
Hs.740070	BNC2
Hs.479911	MED18
Hs.655664	DCHS2
Hs.656803	MBTD1
Hs.407709	KLHL24
Hs.533468	HAUS6
Hs.356554	TRIT1
Hs.643509	CNNM2
Hs.386684	AHI1
Hs.625133	ZNF586
Hs.162996	DYM
Hs.65641	SAMD9
Hs.603818	GIPC2
Hs.659356	GIPC2
Hs.371107	ZNF562
Hs.655167	AFTPH
Hs.550906	KLHL28
Hs.631556	QPCTL
Hs.118964	GATAD2A
Hs.511477	ZNF280D
Hs.29700	ZCCHC10
Hs.655378	NDE1
Hs.47558	ERCC6L
Hs.512894	TRPM7
Hs.134183	SWT1
Hs.4205	CDHR2
Hs.24088	GIN1
Hs.179100	NXPE4
Hs.655028	BCAS3
Hs.435655	ASPN
Hs.163629	NUP62CL
Hs.435611	BEST2
Hs.511668	VPS13C
Hs.310809	GDAP2
Hs.594430	GDAP2
Hs.667170	GDAP2
Hs.614517	BSPRY
Hs.500897	WBP1L
Hs.693257	WBP1L
Hs.707763	WBP1L
Hs.12692	LRRC49
Hs.20158	APTX
Hs.288809	BIVM
Hs.418581	MFSD6
Hs.744117	MFSD6
Hs.369520	SYTL2
Hs.487471	ESRP1
Hs.591291	SIDT1
Hs.585224	ARHGEF38
Hs.652842	ARHGEF38
Hs.744739	ARHGEF38
Hs.62771	DEF8
Hs.12439	FBXL12
Hs.29052	ANKRD49
Hs.591096	PAQR5
Hs.286261	WDR55
Hs.165803	FAM83E
Hs.356216	FAM46C
Hs.656361	GON4L
Hs.438712	GDPD2
Hs.131776	PGPEP1
Hs.311100	ELP6
Hs.272789	MS4A12
Hs.476052	SNRK
Hs.269592	CC2D1A
Hs.495541	TOR4A
Hs.193832	GPATCH4
Hs.708599	GPATCH4
Hs.192927	PPP1R14D
Hs.533934	TMEM214
Hs.370262	TMEM104
Hs.438862	EPS8L1
Hs.297389	QRICH1
Hs.7099	PIGG
Hs.483993	PALMD
Hs.134060	FNBP1L
Hs.435381	CNTLN
Hs.614787	DCAF16
Hs.114191	ZCCHC2
Hs.714637	ZCCHC2
Hs.733355	ZCCHC2
Hs.458609	DPP8
Hs.591106	DPP8
Hs.201921	ST7L
Hs.659681	BCOR
Hs.494648	TEX10
Hs.594084	ANKHD1
Hs.406223	CWC25
Hs.440401	RETSAT
Hs.351798	TBC1D8B
Hs.382683	PLPPR1
Hs.700656	UHRF1BP1
Hs.481526	NSUN2
Hs.744130	ALKBH5
Hs.445036	INO80D
Hs.18616	NCAPG2
Hs.30141	MTMR10
Hs.584916	RNF43
Hs.647620	PQLC2
Hs.439894	CASZ1
Hs.656436	ELOVL2
Hs.190544	PXK
Hs.272794	LAX1
Hs.657604	CDKAL1
Hs.672504	CDKAL1
Hs.462316	TTC19
Hs.408843	MKS1
Hs.434966	WHSC1L1
Hs.608111	WHSC1L1
Hs.655314	WHSC1L1
Hs.272795	CYP2W1
Hs.610717	FAM208B
Hs.657238	FAM208B
Hs.659130	FAM208B
Hs.694576	FAM208B
Hs.368710	SPDL1
Hs.710145	SPDL1
Hs.516220	SEMA4C
Hs.8562	RPP25
Hs.136247	FOCAD
Hs.744852	YTHDF1
Hs.497253	TMEM260
Hs.380627	CMTM6
Hs.731820	CMTM6
Hs.535896	DNAAF5
Hs.534460	DUS2
Hs.744492	DUS2
Hs.85962	CHTF8
Hs.233955	RASIP1
Hs.233220	LIME1
Hs.592078	ZSCAN32
Hs.643648	UBE2R2
Hs.655010	CHCHD3
Hs.438689	IMPAD1
Hs.631629	TMEM161A
Hs.442782	HAUS4
Hs.727321	HAUS4
Hs.594839	TRMT10C
Hs.740864	TRMT10C
Hs.744223	TRMT10C
Hs.495553	EXD3
Hs.721419	EXD3
Hs.524626	RHBDL2
Hs.505412	KANSL2
Hs.425801	DUSP23
Hs.18021	ADPRHL2
Hs.124519	SOHLH2
Hs.709416	SARS2
Hs.351327	COMMD4
Hs.518750	OCIAD1
Hs.633703	RNF125
Hs.29276	FAM206A
Hs.458308	DNAJC28
Hs.648259	LINC01521
Hs.573007	SLC41A3
Hs.460857	LPCAT2
Hs.530734	MRPL16
Hs.313247	SDHAF2
Hs.23956	COMMD8
Hs.533626	TRNAU1AP
Hs.371210	C1orf27
Hs.86045	FAM120C
Hs.272673	C1orf109
Hs.30634	PARP16
Hs.134406	TXNL4B
Hs.105606	TMEM160
Hs.143811	ODAM
Hs.592237	GEMIN8
Hs.29173	SSH3
Hs.744308	TIPIN
Hs.504998	UCKL1
Hs.695829	UCKL1
Hs.549171	C1orf56
Hs.223296	PIGX
Hs.272804	CT55
Hs.106650	TMEM70
Hs.406756	HPF1
Hs.288772	TTC12
Hs.461705	BANP
Hs.118552	TMEM132A
Hs.6449	CPSF3L
Hs.353090	THG1L
Hs.734786	THG1L
Hs.274422	C20orf27
Hs.369615	SLC25A38
Hs.1594	SLC35F6
Hs.516034	SLC35F6
Hs.272805	HRASLS2
Hs.720049	C2orf42
Hs.494186	NMRK1
Hs.584921	CLN6
Hs.490991	PINX1
Hs.423103	HCFC1R1
Hs.656192	ULK4
Hs.525391	C1orf123
Hs.659606	ACSM5
Hs.744990	ZNF770
Hs.235095	C1orf159
Hs.594023	ZSCAN2
Hs.353013	GID8
Hs.55781	OXSM
Hs.369042	MARC2
Hs.525709	TESC
Hs.632515	AURKAIP1
Hs.554829	TUG1
Hs.16230	TTC22
Hs.317593	TMCO3
Hs.310231	PAK1IP1
Hs.731528	LAMTOR1
Hs.486835	RMND1
Hs.744622	RMND1
Hs.468026	TRMT61B
Hs.265018	FAM118A
Hs.529317	HERC6
Hs.591383	C19orf24
Hs.330663	PARPBP
Hs.5245	PIH1D1
Hs.530712	PPP2R3C
Hs.621667	PPP2R3C
Hs.234149	MCUB
Hs.704031	STX17
Hs.274337	PRPF39
Hs.592804	MARCH1
Hs.608487	MARCH1
Hs.525238	C14orf119
Hs.735365	C14orf119
Hs.389460	LINC00483
Hs.435832	TTC38
Hs.745038	PID1
Hs.511817	PHIP
Hs.606356	PHIP
Hs.480400	BANK1
Hs.272195	FLJ20712
Hs.437563	TMEM255A
Hs.733027	HEATR3
Hs.12929	C17orf80
Hs.525348	FBXO34
Hs.654725	FBXO34
Hs.577256	USP47
Hs.237480	SLC35A5
Hs.390838	FKBP14
Hs.405028	MOCOS
Hs.442199	NOL8
Hs.202542	CCDC40
Hs.323489	PTCD3
Hs.623885	PTCD3
Hs.34045	CDCA4
Hs.9925	TRMT12
Hs.670090	EPN3
Hs.469944	PLEKHB2
Hs.708368	PLEKHB2
Hs.523715	VPS37C
Hs.655317	C19orf60
Hs.528131	NRDE2
Hs.182698	MRPL20
Hs.529322	ATG16L1
Hs.21331	ZWILCH
Hs.511316	FLJ10038
Hs.128738	AIM1L
Hs.497841	SUSD4
Hs.463964	WIPI1
Hs.105191	ZCWPW1
Hs.742544	ZCWPW1
Hs.179615	SPATA6L
Hs.632247	SLC52A1
Hs.744043	PDPR
Hs.128258	ENOX1
Hs.488478	TMEM248
Hs.655064	DET1
Hs.690871	DET1
Hs.532296	C9orf40
Hs.375217	RNF31
Hs.434081	RNF31
Hs.596756	LRRC37A4P
Hs.744758	LRRC37A4P
Hs.127286	OXR1
Hs.701892	OXR1
Hs.108049	UACA
Hs.658956	TMEM45A
Hs.241523	FEZF2
Hs.504597	TAPBPL
Hs.412196	IFT57
Hs.508644	ARGLU1
Hs.143134	KIF26B
Hs.368096	KIF26B
Hs.445244	SOBP
Hs.274267	CXorf57
Hs.159066	CCDC186
Hs.603328	CCDC186
Hs.732218	CCDC186
Hs.446077	SLC38A4
Hs.244595	MED9
Hs.465305	TMEM51
Hs.18029	WDYHV1
Hs.466436	GPATCH1
Hs.612332	SAMD4B
Hs.707137	SAMD4B
Hs.658858	EBLN2
Hs.213690	WDR70
Hs.351099	ATP5SL
Hs.168241	ATG2B
Hs.609306	ATG2B
Hs.632485	RALGPS2
Hs.657592	RALGPS2
Hs.362343	GPATCH2
Hs.420757	GPATCH2
Hs.663548	SLFN12
Hs.503074	ANO1
Hs.353454	BSDC1
Hs.634849	AGGF1
Hs.104650	MAGOHB
Hs.501353	PLEKHJ1
Hs.713641	PLEKHJ1
Hs.389945	WDR60
Hs.55024	XKR8
Hs.373793	ARHGAP17
Hs.25544	TMEM39B
Hs.44424	SLC6A15
Hs.680104	SLC6A15
Hs.500736	CRTAC1
Hs.342307	PRPF38B
Hs.631890	FANCL
Hs.485915	AKIRIN2
Hs.614809	PIWIL2
Hs.100914	CEP192
Hs.708114	HEATR1
Hs.523438	TRIM68
Hs.738828	TRIM68
Hs.656657	ANO10
Hs.127530	ARMC4
Hs.274263	RBM28
Hs.552129	RBM28
Hs.657067	LARP1B
Hs.14229	SRBD1
Hs.408312	WRAP53
Hs.593650	FIGN
Hs.196086	FAM90A1
Hs.437647	ANKZF1
Hs.491336	ELP3
Hs.14347	HAUS2
Hs.524571	CDCA8
Hs.482087	LRRC8D
Hs.7432	THAP1
Hs.5268	ZDHHC4
Hs.4997	RBM23
Hs.648806	UBR7
Hs.173946	MTPAP
Hs.458310	C19orf73
Hs.411925	TMEM38B
Hs.618078	TMEM38B
Hs.654815	DALRD3
Hs.708076	DALRD3
Hs.745143	DALRD3
Hs.632604	SDAD1
Hs.656547	MSTO1
Hs.269542	ARMC1
Hs.647707	DARS2
Hs.567525	RFWD3
Hs.443460	ARHGEF10L
Hs.31082	TMEM33
Hs.631742	PNPO
Hs.606584	SHQ1
Hs.14559	CEP55
Hs.88663	CENPQ
Hs.18631	MSL2
Hs.520149	MRPS18A
Hs.26006	PRMT6
Hs.518469	TBCCD1
Hs.231761	DNAAF2
Hs.380887	MRPS10
Hs.669022	MRPS10
Hs.512627	INTS10
Hs.13268	KLHL11
Hs.592134	KLHL11
Hs.112955	SEC61A2
Hs.511067	RMDN3
Hs.632944	RMDN3
Hs.182729	MRM3
Hs.173438	FAIM
Hs.105633	LINS1
Hs.7296	SMG8
Hs.456557	RNF220
Hs.536537	RIF1
Hs.655671	RIF1
Hs.735592	RIF1
Hs.472225	DZANK1
Hs.144130	SLC25A36
Hs.439381	VPS13D
Hs.131306	RIC8B
Hs.200016	NUDT11
Hs.556986	NADSYN1
Hs.511069	DNAJC17
Hs.189920	PBRM1
Hs.87016	EVA1B
Hs.659706	C14orf105
Hs.445129	KIAA1551
Hs.464912	RPRD1A
Hs.668462	RPRD1A
Hs.506603	APPL2
Hs.567527	FAM86C1
Hs.631660	PLEKHG6
Hs.66048	MAP1S
Hs.12488	LGI2
Hs.203699	GOLPH3L
Hs.529023	ZNF532
Hs.607676	ZNF532
Hs.7012	SBNO1
Hs.250009	ARL8B
Hs.682987	DCUN1D2
Hs.288164	SETD5
Hs.23413	ATAD3A
Hs.317659	DPPA4
Hs.591694	BBS7
Hs.508021	RCBTB1
Hs.374191	P3H2
Hs.513126	FANCI
Hs.195060	C11orf57
Hs.133321	TMLHE
Hs.533878	EXD2
Hs.189782	TMEM57
Hs.10414	KLHDC8A
Hs.745401	KLHDC8A
Hs.7778	LRRC20
Hs.656006	TRIM62
Hs.497469	ETNK2
Hs.591443	RAVER2
Hs.577281	NAT10
Hs.606493	LRRC1
Hs.646997	LRRC1
Hs.8395	PNMAL1
Hs.26156	PANK4
Hs.96513	USP40
Hs.121072	CCDC87
Hs.602092	MOB1A
Hs.655351	SMU1
Hs.212774	UBA6
Hs.578167	VRTN
Hs.10499	SLC38A7
Hs.593499	SLC38A7
Hs.231883	OGFOD1
Hs.647822	STEAP3
Hs.272234	KIRREL
Hs.609291	KIRREL
Hs.657006	KIRREL
Hs.232054	SLC47A1
Hs.726290	UQCC1
Hs.445512	CCDC25
Hs.405467	NEIL3
Hs.445386	TMEM206
Hs.584927	YY1AP1
Hs.8739	ELP2
Hs.606040	ELP2
Hs.744845	PCMTD2
Hs.119815	ASXL2
Hs.520917	TYW1
Hs.594171	TMEM39A
Hs.482573	WDR41
Hs.594265	WDR41
Hs.502773	ADI1
Hs.443260	MRGBP
Hs.590870	MRGBP
Hs.739080	THNSL2
Hs.740434	THNSL2
Hs.407771	CASC1
Hs.351335	TMEM143
Hs.533139	C7orf43
Hs.644802	TMEM19
Hs.567529	PRR34
Hs.476319	ECHDC2
Hs.213198	PSPC1
Hs.144407	NUDT15
Hs.513043	IMP3
Hs.173233	TMEM100
Hs.435933	PHF10
Hs.461819	VPS53
Hs.23363	PGM2
Hs.607816	PGM2
Hs.444301	FGGY
Hs.406917	QRSL1
Hs.591650	ZNF654
Hs.661116	ZNF654
Hs.215502	CWF19L1
Hs.521213	TMEM140
Hs.125139	LRRC36
Hs.535239	MCOLN3
Hs.128841	UBE2W
Hs.139053	RBM41
Hs.107527	C4orf19
Hs.475502	TMEM40
Hs.655325	RHOT1
Hs.253320	ACOXL
Hs.709301	BRF2
Hs.503022	PPP6R3
Hs.407991	UEVLD
Hs.561245	FBXW7
Hs.717081	FBXW7
Hs.250632	KLHL26
Hs.479403	TBC1D19
Hs.653125	CCDC91
Hs.368554	RNF121
Hs.718510	BRIX1
Hs.191701	PI4K2B
Hs.24309	OLAH
Hs.647101	GIMAP4
Hs.648582	GIMAP4
Hs.425023	SPTLC3
Hs.656037	DDX19A
Hs.24545	ZNF444
Hs.741890	ZNF444
Hs.37558	RFK
Hs.460002	CPPED1
Hs.176227	TMEM144
Hs.438419	SLC29A3
Hs.8033	RSAD1
Hs.104806	AP5S1
Hs.267446	TMA16
Hs.732769	MIS18BP1
Hs.516834	TMEM74B
Hs.744640	TMEM74B
Hs.519246	C5orf22
Hs.416755	LARP6
Hs.361323	ABCF3
Hs.713548	UFSP2
Hs.624002	AGPAT5
Hs.91393	LIN7C
Hs.149849	RNLS
Hs.444483	MNS1
Hs.7570	BLOC1S4
Hs.23862	ACER3
Hs.720248	ACER3
Hs.525634	DRAM1
Hs.443661	SYNJ2BP
Hs.704691	SYNJ2BP
Hs.432690	SLC39A9
Hs.429294	NIPSNAP3B
Hs.720355	NIPSNAP3B
Hs.732606	NIPSNAP3B
Hs.710714	FBXL8
Hs.655613	C19orf66
Hs.677194	LOC55338
Hs.554831	WDR33
Hs.647079	GIMAP5
Hs.698139	GIMAP5
Hs.744061	LSG1
Hs.287659	STRBP
Hs.694157	STRBP
Hs.12211	SLC35C1
Hs.522568	PLCXD1
Hs.380346	ZGRF1
Hs.713663	ZGRF1
Hs.655341	TCP11L1
Hs.477115	ABHD10
Hs.126688	CHDH
Hs.729536	CHDH
Hs.183656	VNN3
Hs.133062	STK32B
Hs.694667	STK32B
Hs.462729	COPRS
Hs.492314	LAPTM4B
Hs.675513	ORF1
Hs.532968	HJURP
Hs.125482	SLC22A15
Hs.371016	TBC1D2
Hs.24979	STYK1
Hs.25300	PI4K2A
Hs.414473	TMEM63B
Hs.176626	HEMGN
Hs.515317	IMPACT
Hs.647116	TMEM176A
Hs.502176	LGR4
Hs.592290	PIDD1
Hs.473179	PPP4R1L
Hs.534333	TMCO6
Hs.370927	LRRC59
NA	EPS15P1
Hs.654863	MEG3
Hs.558351	PRO2214
Hs.198363	MCM10
NA	PRO2268
NA	PRO2949
Hs.621377	PRO2964
Hs.120963	NCBP3
Hs.185674	ZNF331
Hs.590883	SIRPG
Hs.731811	GPALPP1
Hs.744143	GPALPP1
Hs.567533	YOD1
Hs.745490	YOD1
Hs.435991	AP1AR
Hs.550015	AP1AR
Hs.606210	AP1AR
Hs.652338	STRADB
Hs.744070	PRO1483
Hs.569361	DHRS4-AS1
Hs.731383	CAMK2N1
NA	LINC00216
Hs.657569	CSGALNACT2
Hs.744559	CSGALNACT2
NA	PRO1082
Hs.513053	DNAJA4
Hs.433466	NDUFAF7
Hs.192788	RBM12B-AS1
NA	PRO2012
Hs.478469	PARL
Hs.29464	ETNK1
Hs.744987	CHST12
Hs.42949	HES6
Hs.302740	TRPV6
Hs.149168	TNFRSF19
Hs.730848	TNFRSF19
Hs.14317	NOP10
Hs.499953	H2AFY2
Hs.644599	GPRC5D
Hs.506011	SLC35E3
Hs.62919	BATF3
Hs.125507	DDX43
Hs.195292	SAGE1
Hs.368421	SMPD3
Hs.87469	ASIC4
Hs.657360	ELAC1
Hs.519514	TRIM36
Hs.638953	TRIM36
Hs.104980	DHTKD1
Hs.568075	DHTKD1
Hs.515082	FEM1A
Hs.202517	TMEM55A
Hs.4221	SVOP
Hs.27226	SVOP
Hs.595078	SVOP
Hs.495779	ELMOD1
Hs.284450	SLC30A10
Hs.586165	MAML3
Hs.744069	CDCA7L
Hs.745260	CDCA7L
Hs.127821	KCNQ1DN
Hs.654970	IL17RB
Hs.236361	RBM38
Hs.381329	MSX2P1
Hs.701992	HAB1
Hs.142167	ZNF823
Hs.368226	SOX6
Hs.567535	KLK15
Hs.658550	ENOSF1
Hs.731510	ENOSF1
Hs.732707	ENOSF1
Hs.632839	PLXNA3
Hs.170835	HAUS7
Hs.743822	HAUS7
Hs.293590	CDC42BPG
Hs.744055	ZNF821
Hs.526500	DNAH3
Hs.631797	GALNT10
Hs.744080	CNOT11
Hs.317190	FOXRED1
Hs.518265	CDV3
Hs.408249	STAB2
Hs.7036	NAGK
Hs.435815	SUPT20H
Hs.697514	KIF27
Hs.272278	CHRNA9
Hs.607928	UBE2Q1
Hs.129227	MIOX
Hs.611541	MED29
Hs.146551	BMP2K
Hs.24135	VEZT
Hs.524660	GOLGA2P5
Hs.645240	GOLGA2P5
Hs.496098	OTUD5
Hs.37706	ZCCHC8
Hs.632423	RNPC3
Hs.50813	ITLN1
Hs.591710	DDX60
Hs.592508	CDKN2AIP
Hs.644077	CDKN2AIP
Hs.10784	FAM46A
Hs.649550	CARMIL1
Hs.374201	KIF21A
Hs.21816	PPP1R9A
Hs.525163	ANKRD10
